Ticker,Model,Source,RMSE,Accuracy,Timestamp
AB,XGBoost,TextBlob,0.0588891200678405,54.71698113207547,2025-12-09 13:47
AB,SVR,TextBlob,0.05822245741346533,57.54716981132076,2025-12-09 13:47
AB,MLP,TextBlob,0.1616542918424251,51.886792452830186,2025-12-09 13:47
AB,ARIMAX,TextBlob,0.06039814646659111,57.54716981132076,2025-12-09 13:47
AB,LinearRegression,FinBERT,0.05821920688120888,53.77358490566038,2025-12-09 13:47
AB,Ridge,FinBERT,0.05875494975076929,48.113207547169814,2025-12-09 13:47
AB,Lasso,FinBERT,0.05783748838264647,57.54716981132076,2025-12-09 13:47
AB,RandomForest,FinBERT,0.06022198118856545,54.71698113207547,2025-12-09 13:47
AB,XGBoost,FinBERT,0.060399711678235504,50.943396226415096,2025-12-09 13:47
AB,SVR,FinBERT,0.058110914814522234,57.54716981132076,2025-12-09 13:47
AB,MLP,FinBERT,0.15206491362250382,52.83018867924528,2025-12-09 13:47
AB,ARIMAX,FinBERT,0.060777717147755886,57.54716981132076,2025-12-09 13:47
ABAX,LinearRegression,VADER,0.05165680867743065,49.42528735632184,2025-12-09 13:47
ABAX,Ridge,VADER,0.05155563211044886,50.57471264367817,2025-12-09 13:47
ABAX,Lasso,VADER,0.04865211121199325,48.275862068965516,2025-12-09 13:47
ABAX,RandomForest,VADER,0.059440003415888246,56.32183908045977,2025-12-09 13:47
ABAX,XGBoost,VADER,0.055809236396552574,59.77011494252874,2025-12-09 13:47
ABAX,SVR,VADER,0.0637329157493125,51.724137931034484,2025-12-09 13:47
ABAX,MLP,VADER,0.13244866344702497,47.12643678160919,2025-12-09 13:47
ABAX,ARIMAX,VADER,0.04891265040788862,47.12643678160919,2025-12-09 13:47
ABAX,LinearRegression,TextBlob,0.05165680867743065,49.42528735632184,2025-12-09 13:47
ABAX,Ridge,TextBlob,0.05155563211044886,50.57471264367817,2025-12-09 13:47
ABAX,Lasso,TextBlob,0.04865211121199325,48.275862068965516,2025-12-09 13:47
ABAX,RandomForest,TextBlob,0.059440003415888246,56.32183908045977,2025-12-09 13:47
ABAX,XGBoost,TextBlob,0.055809236396552574,59.77011494252874,2025-12-09 13:47
ABAX,SVR,TextBlob,0.06373291389416506,51.724137931034484,2025-12-09 13:47
ABAX,MLP,TextBlob,0.13245091445985058,47.12643678160919,2025-12-09 13:47
ABAX,ARIMAX,TextBlob,0.048912650408049985,47.12643678160919,2025-12-09 13:47
ABAX,LinearRegression,FinBERT,0.05165680867743065,49.42528735632184,2025-12-09 13:47
ABAX,Ridge,FinBERT,0.05155563211044886,50.57471264367817,2025-12-09 13:47
ABAX,Lasso,FinBERT,0.04865211121199325,48.275862068965516,2025-12-09 13:47
ABAX,RandomForest,FinBERT,0.059440003415888246,56.32183908045977,2025-12-09 13:47
ABAX,XGBoost,FinBERT,0.055809236396552574,59.77011494252874,2025-12-09 13:47
ABAX,SVR,FinBERT,0.06373292050524293,51.724137931034484,2025-12-09 13:47
ABAX,MLP,FinBERT,0.1324355866478822,47.12643678160919,2025-12-09 13:47
ABAX,ARIMAX,FinBERT,0.048912646718976625,47.12643678160919,2025-12-09 13:47
ABBV,LinearRegression,VADER,0.04428090926444144,49.333333333333336,2025-12-09 13:47
ABBV,Ridge,VADER,0.04378357894885947,50.66666666666667,2025-12-09 13:47
ABBV,Lasso,VADER,0.04367218282024589,57.333333333333336,2025-12-09 13:47
ABBV,RandomForest,VADER,0.047633637457715844,50.66666666666667,2025-12-09 13:47
ABBV,XGBoost,VADER,0.049044584660014635,42.66666666666667,2025-12-09 13:47
ABBV,SVR,VADER,0.05034442620440161,56.00000000000001,2025-12-09 13:47
ABBV,MLP,VADER,0.1078076171969798,48.0,2025-12-09 13:47
ABBV,ARIMAX,VADER,0.04414718824540735,58.666666666666664,2025-12-09 13:47
ABBV,LinearRegression,TextBlob,0.04428090926444144,49.333333333333336,2025-12-09 13:47
ABBV,Ridge,TextBlob,0.04378357894885947,50.66666666666667,2025-12-09 13:47
ABBV,Lasso,TextBlob,0.04367218282024589,57.333333333333336,2025-12-09 13:47
ABBV,RandomForest,TextBlob,0.047633637457715844,50.66666666666667,2025-12-09 13:47
ABBV,XGBoost,TextBlob,0.049044584660014635,42.66666666666667,2025-12-09 13:47
